"study","dyad","actor","receiver","kinship","actor.sex","receiver.sex","actor.adult","receiver.adult","actor.age","receiver.age","possible.groom.sec","possible.donation.sec","donation.sec","groom.sec","donation.rate","donation.lograte","groom.rate","groom.lograte","contact.sec","possible.contact.sec","contact.rate","contact.lograte"
"2010-2014","cerce_snow","cerce","snow",0,"f","f",TRUE,FALSE,13.64583333,1.354166667,NA,28800,38,NA,4.75,0.356789542834338,NA,NA,38,28800,4.75,0.356789542834338
"2010-2014","cerce_speedster","cerce","speedster",0.5,"f","m",TRUE,TRUE,13.64583333,3.416666667,NA,7200,518,NA,259,0.703897670309853,NA,NA,518,7200,259,0.703897670309853
"2010-2014","cerce_streblick","cerce","streblick",0.1493,"f","m",TRUE,TRUE,13.64583333,6.333333333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","cerce_tequila","cerce","tequila",0.0736,"f","m",TRUE,TRUE,13.64583333,15,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","cerce_thecount","cerce","thecount",0,"f","m",TRUE,TRUE,13.64583333,6.416666667,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2010-2014","cerce_vampirella","cerce","vampirella",0.3623,"f","f",TRUE,TRUE,13.64583333,6.416666667,NA,54000,10,NA,0.666666666666667,0.220056220595892,NA,NA,10,54000,0.666666666666667,0.220056220595892
"2010-2014","cerce_veronica","cerce","veronica",0,"f","f",TRUE,TRUE,13.64583333,8.229166667,NA,54000,128,NA,8.53333333333333,0.445987763786208,NA,NA,128,54000,8.53333333333333,0.445987763786208
"2010-2014","cerce_whimsey","cerce","whimsey",0,"f","m",TRUE,TRUE,13.64583333,2.854166667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","cerce_zaria","cerce","zaria",0,"f","f",TRUE,TRUE,13.64583333,2.354166667,NA,46800,5,NA,0.384615384615385,0.166618905056451,NA,NA,5,46800,0.384615384615385,0.166618905056451
"2010-2014","cerceson_bat2","cerceson","bat2",0.0764,"m","f",TRUE,TRUE,2.375,14.33333333,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2010-2014","cerceson_bat3","cerceson","bat3",0,"m","f",TRUE,TRUE,2.375,12.35416667,NA,25200,0,NA,0,0,NA,NA,0,25200,0,0
"2010-2014","cerceson_bat4","cerceson","bat4",0,"m","f",TRUE,TRUE,2.375,7.5,NA,25200,0,NA,0,0,NA,NA,0,25200,0,0
"2010-2014","cerceson_bella","cerceson","bella",0.2961,"m","f",TRUE,TRUE,2.375,9.916666667,NA,46800,0,NA,0,0,NA,NA,0,46800,0,0
"2010-2014","cerceson_cerce","cerceson","cerce",0.5,"m","f",TRUE,TRUE,2.375,13.64583333,NA,32400,719,NA,79.8888888888889,0.633478324673759,NA,NA,719,32400,79.8888888888889,0.633478324673759
"2010-2014","cerceson_countess","cerceson","countess",0.3948,"m","f",TRUE,TRUE,2.375,17.20833333,NA,39600,0,NA,0,0,NA,NA,0,39600,0,0
"2010-2014","cerceson_flapper","cerceson","flapper",0.2229,"m","m",TRUE,TRUE,2.375,3.416666667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","cerceson_gremlin","cerceson","gremlin",0.4076,"m","m",TRUE,FALSE,2.375,1.020833333,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2010-2014","cerceson_lily","cerceson","lily",0.5184,"m","f",TRUE,TRUE,2.375,3.041666667,NA,43200,0,NA,0,0,NA,NA,0,43200,0,0
"2010-2014","cerceson_lucy","cerceson","lucy",0.3408,"m","f",TRUE,TRUE,2.375,8.229166667,NA,43200,0,NA,0,0,NA,NA,0,43200,0,0
"2010-2014","cerceson_marce","cerceson","marce",0.5,"m","f",TRUE,FALSE,2.375,1.479166667,NA,32400,0,NA,0,0,NA,NA,0,32400,0,0
"2010-2014","cerceson_mina","cerceson","mina",0,"m","f",TRUE,TRUE,2.375,9.270833333,NA,25200,0,NA,0,0,NA,NA,0,25200,0,0
"2010-2014","cerceson_mya","cerceson","mya",0,"m","f",TRUE,TRUE,2.375,18.75,NA,39600,0,NA,0,0,NA,NA,0,39600,0,0
"2010-2014","cerceson_pixus","cerceson","pixus",0.0479,"m","m",TRUE,TRUE,2.375,2.270833333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","cerceson_snow","cerceson","snow",0.368,"m","f",TRUE,FALSE,2.375,1.354166667,NA,28800,0,NA,0,0,NA,NA,0,28800,0,0
"2010-2014","cerceson_vampirella","cerceson","vampirella",0.168,"m","f",TRUE,TRUE,2.375,6.416666667,NA,39600,0,NA,0,0,NA,NA,0,39600,0,0
"2010-2014","cerceson_veronica","cerceson","veronica",0.2869,"m","f",TRUE,TRUE,2.375,8.229166667,NA,32400,0,NA,0,0,NA,NA,0,32400,0,0
"2010-2014","cerceson_whimsey","cerceson","whimsey",0.1116,"m","m",TRUE,TRUE,2.375,2.854166667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","cerceson_zaria","cerceson","zaria",0,"m","f",TRUE,TRUE,2.375,2.354166667,NA,46800,0,NA,0,0,NA,NA,0,46800,0,0
"2010-2014","countess_bat2","countess","bat2",0,"f","f",TRUE,TRUE,17.20833333,14.33333333,NA,14400,57,NA,14.25,0.42406788655753,NA,NA,57,14400,14.25,0.42406788655753
"2010-2014","countess_bat3","countess","bat3",0.036,"f","f",TRUE,TRUE,17.20833333,12.35416667,NA,25200,60,NA,8.57142857142857,0.405627667481895,NA,NA,60,25200,8.57142857142857,0.405627667481895
"2010-2014","countess_bat4","countess","bat4",0,"f","f",TRUE,TRUE,17.20833333,7.5,NA,25200,276,NA,39.4285714285714,0.554932400819568,NA,NA,276,25200,39.4285714285714,0.554932400819568
"2010-2014","countess_bella","countess","bella",0,"f","f",TRUE,TRUE,17.20833333,9.916666667,NA,68400,201,NA,10.5789473684211,0.476799300969119,NA,NA,201,68400,10.5789473684211,0.476799300969119
"2010-2014","countess_cerce","countess","cerce",0,"f","f",TRUE,TRUE,17.20833333,13.64583333,NA,68400,1325,NA,69.7368421052632,0.645813297379917,NA,NA,1325,68400,69.7368421052632,0.645813297379917
"2010-2014","countess_cerceson","countess","cerceson",0.3948,"f","m",TRUE,TRUE,17.20833333,2.375,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","countess_flapper","countess","flapper",0.5,"f","m",TRUE,TRUE,17.20833333,3.416666667,NA,14400,513,NA,128.25,0.651930447176893,NA,NA,513,14400,128.25,0.651930447176893
"2010-2014","countess_fuschia","countess","fuschia",0,"f","m",TRUE,TRUE,17.20833333,8.229166667,NA,7200,5,NA,2.5,0.20173299841369,NA,NA,5,7200,2.5,0.20173299841369
"2010-2014","countess_gelfling","countess","gelfling",0.2345,"f","m",TRUE,TRUE,17.20833333,13.70833333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","countess_gremlin","countess","gremlin",0,"f","m",TRUE,FALSE,17.20833333,1.020833333,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2010-2014","countess_helsing","countess","helsing",0.0111,"f","m",TRUE,TRUE,17.20833333,16.75,NA,7200,43,NA,21.5,0.426059376008337,NA,NA,43,7200,21.5,0.426059376008337
"2010-2014","countess_lily","countess","lily",0,"f","f",TRUE,TRUE,17.20833333,3.041666667,NA,50400,89,NA,6.35714285714286,0.415581366761985,NA,NA,89,50400,6.35714285714286,0.415581366761985
"2010-2014","countess_lucy","countess","lucy",0.2319,"f","f",TRUE,TRUE,17.20833333,8.229166667,NA,57600,116,NA,7.25,0.434454267231116,NA,NA,116,57600,7.25,0.434454267231116
"2010-2014","countess_marce","countess","marce",0.1112,"f","f",TRUE,FALSE,17.20833333,1.479166667,NA,21600,253,NA,42.1666666666667,0.554818174258147,NA,NA,253,21600,42.1666666666667,0.554818174258147
"2010-2014","countess_maribelo","countess","maribelo",0.2303,"f","m",TRUE,TRUE,17.20833333,5.333333333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","countess_mina","countess","mina",0.0062,"f","f",TRUE,TRUE,17.20833333,9.270833333,NA,46800,250,NA,19.2307692307692,0.513821712384046,NA,NA,250,46800,19.2307692307692,0.513821712384046
"2010-2014","countess_mya","countess","mya",0.0795,"f","f",TRUE,TRUE,17.20833333,18.75,NA,61200,43,NA,2.52941176470588,0.343333616381848,NA,NA,43,61200,2.52941176470588,0.343333616381848
"2010-2014","countess_parmalee","countess","parmalee",0.0211,"f","m",TRUE,TRUE,17.20833333,7.166666667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","countess_pixus","countess","pixus",0,"f","m",TRUE,TRUE,17.20833333,2.270833333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","countess_snow","countess","snow",0.5,"f","f",TRUE,FALSE,17.20833333,1.354166667,NA,14400,967,NA,241.75,0.718041143114466,NA,NA,967,14400,241.75,0.718041143114466
"2010-2014","countess_speedster","countess","speedster",0,"f","m",TRUE,TRUE,17.20833333,3.416666667,NA,7200,22,NA,11,0.353023193431585,NA,NA,22,7200,11,0.353023193431585
"2010-2014","countess_streblick","countess","streblick",0,"f","m",TRUE,TRUE,17.20833333,6.333333333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","countess_tequila","countess","tequila",0,"f","m",TRUE,TRUE,17.20833333,15,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","countess_thecount","countess","thecount",0.3793,"f","m",TRUE,TRUE,17.20833333,6.416666667,NA,14400,515,NA,128.75,0.652336035346549,NA,NA,515,14400,128.75,0.652336035346549
"2010-2014","countess_vampirella","countess","vampirella",0.0904,"f","f",TRUE,TRUE,17.20833333,6.416666667,NA,54000,399,NA,26.6,0.549840128143796,NA,NA,399,54000,26.6,0.549840128143796
"2010-2014","countess_veronica","countess","veronica",0.4081,"f","f",TRUE,TRUE,17.20833333,8.229166667,NA,54000,1192,NA,79.4666666666667,0.650123510387148,NA,NA,1192,54000,79.4666666666667,0.650123510387148
"2010-2014","countess_whimsey","countess","whimsey",0.3144,"f","m",TRUE,TRUE,17.20833333,2.854166667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","countess_zaria","countess","zaria",0,"f","f",TRUE,TRUE,17.20833333,2.354166667,NA,46800,116,NA,8.92307692307692,0.442843037992273,NA,NA,116,46800,8.92307692307692,0.442843037992273
"2010-2014","desi_bat2","desi","bat2",0.0173,"m","f",TRUE,TRUE,11.70833333,14.33333333,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2010-2014","desi_bat3","desi","bat3",0.1499,"m","f",TRUE,TRUE,11.70833333,12.35416667,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2010-2014","desi_bat4","desi","bat4",0,"m","f",TRUE,TRUE,11.70833333,7.5,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2010-2014","desi_bella","desi","bella",0.0635,"m","f",TRUE,TRUE,11.70833333,9.916666667,NA,64800,0,NA,0,0,NA,NA,0,64800,0,0
"2010-2014","desi_cerce","desi","cerce",0.0322,"m","f",TRUE,TRUE,11.70833333,13.64583333,NA,46800,0,NA,0,0,NA,NA,0,46800,0,0
"2010-2014","desi_cerceson","desi","cerceson",0,"m","m",TRUE,TRUE,11.70833333,2.375,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","desi_countess","desi","countess",0.0209,"m","f",TRUE,TRUE,11.70833333,17.20833333,NA,39600,0,NA,0,0,NA,NA,0,39600,0,0
"2010-2014","desi_flapper","desi","flapper",0.0174,"m","m",TRUE,TRUE,11.70833333,3.416666667,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2010-2014","desi_fuschia","desi","fuschia",0,"m","m",TRUE,TRUE,11.70833333,8.229166667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","desi_gelfling","desi","gelfling",0.0745,"m","m",TRUE,TRUE,11.70833333,13.70833333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","desi_gremlin","desi","gremlin",0.1195,"m","m",TRUE,FALSE,11.70833333,1.020833333,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2010-2014","desi_helsing","desi","helsing",0,"m","m",TRUE,TRUE,11.70833333,16.75,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","desi_lily","desi","lily",0,"m","f",TRUE,TRUE,11.70833333,3.041666667,NA,25200,0,NA,0,0,NA,NA,0,25200,0,0
"2010-2014","desi_lucy","desi","lucy",0,"m","f",TRUE,TRUE,11.70833333,8.229166667,NA,50400,0,NA,0,0,NA,NA,0,50400,0,0
"2010-2014","desi_marce","desi","marce",0,"m","f",TRUE,FALSE,11.70833333,1.479166667,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2010-2014","desi_maribelo","desi","maribelo",0,"m","m",TRUE,TRUE,11.70833333,5.333333333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","desi_mina","desi","mina",0.0286,"m","f",TRUE,TRUE,11.70833333,9.270833333,NA,25200,0,NA,0,0,NA,NA,0,25200,0,0
"2010-2014","desi_mya","desi","mya",0.0544,"m","f",TRUE,TRUE,11.70833333,18.75,NA,61200,0,NA,0,0,NA,NA,0,61200,0,0
"2010-2014","desi_parmalee","desi","parmalee",0,"m","m",TRUE,TRUE,11.70833333,7.166666667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","desi_pixus","desi","pixus",0.0798,"m","m",TRUE,TRUE,11.70833333,2.270833333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","desi_snow","desi","snow",0.0674,"m","f",TRUE,FALSE,11.70833333,1.354166667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","desi_speedster","desi","speedster",0.0609,"m","m",TRUE,TRUE,11.70833333,3.416666667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","desi_streblick","desi","streblick",0,"m","m",TRUE,TRUE,11.70833333,6.333333333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","desi_tequila","desi","tequila",0.1266,"m","m",TRUE,TRUE,11.70833333,15,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","desi_thecount","desi","thecount",0.0637,"m","m",TRUE,TRUE,11.70833333,6.416666667,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2010-2014","desi_vampirella","desi","vampirella",0,"m","f",TRUE,TRUE,11.70833333,6.416666667,NA,54000,0,NA,0,0,NA,NA,0,54000,0,0
"2010-2014","desi_veronica","desi","veronica",0.062,"m","f",TRUE,TRUE,11.70833333,8.229166667,NA,54000,0,NA,0,0,NA,NA,0,54000,0,0
"2010-2014","desi_whimsey","desi","whimsey",0.032,"m","m",TRUE,TRUE,11.70833333,2.854166667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","desi_zaria","desi","zaria",0.0986,"m","f",TRUE,TRUE,11.70833333,2.354166667,NA,21600,0,NA,0,0,NA,NA,0,21600,0,0
"2010-2014","edward_bat2","edward","bat2",0,"m","f",TRUE,TRUE,9.833333333,14.33333333,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2010-2014","edward_bat3","edward","bat3",0.1451,"m","f",TRUE,TRUE,9.833333333,12.35416667,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2010-2014","edward_bat4","edward","bat4",0.3139,"m","f",TRUE,TRUE,9.833333333,7.5,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2010-2014","edward_bella","edward","bella",0.081,"m","f",TRUE,TRUE,9.833333333,9.916666667,NA,64800,0,NA,0,0,NA,NA,0,64800,0,0
"2010-2014","edward_cerce","edward","cerce",0,"m","f",TRUE,TRUE,9.833333333,13.64583333,NA,46800,0,NA,0,0,NA,NA,0,46800,0,0
"2010-2014","edward_cerceson","edward","cerceson",0,"m","m",TRUE,TRUE,9.833333333,2.375,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","edward_countess","edward","countess",0.0413,"m","f",TRUE,TRUE,9.833333333,17.20833333,NA,39600,0,NA,0,0,NA,NA,0,39600,0,0
"2010-2014","edward_flapper","edward","flapper",0,"m","m",TRUE,TRUE,9.833333333,3.416666667,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2010-2014","edward_fuschia","edward","fuschia",0.1812,"m","m",TRUE,TRUE,9.833333333,8.229166667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","edward_gelfling","edward","gelfling",0,"m","m",TRUE,TRUE,9.833333333,13.70833333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","edward_gremlin","edward","gremlin",0,"m","m",TRUE,FALSE,9.833333333,1.020833333,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2010-2014","edward_helsing","edward","helsing",0.4137,"m","m",TRUE,TRUE,9.833333333,16.75,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","edward_lily","edward","lily",0.0407,"m","f",TRUE,TRUE,9.833333333,3.041666667,NA,25200,0,NA,0,0,NA,NA,0,25200,0,0
"2010-2014","edward_lucy","edward","lucy",0,"m","f",TRUE,TRUE,9.833333333,8.229166667,NA,50400,0,NA,0,0,NA,NA,0,50400,0,0
"2010-2014","edward_marce","edward","marce",0,"m","f",TRUE,FALSE,9.833333333,1.479166667,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2010-2014","edward_maribelo","edward","maribelo",0.1297,"m","m",TRUE,TRUE,9.833333333,5.333333333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","edward_mina","edward","mina",0,"m","f",TRUE,TRUE,9.833333333,9.270833333,NA,25200,0,NA,0,0,NA,NA,0,25200,0,0
"2010-2014","edward_mya","edward","mya",0.1196,"m","f",TRUE,TRUE,9.833333333,18.75,NA,61200,0,NA,0,0,NA,NA,0,61200,0,0
"2010-2014","edward_parmalee","edward","parmalee",0,"m","m",TRUE,TRUE,9.833333333,7.166666667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","edward_pixus","edward","pixus",0,"m","m",TRUE,TRUE,9.833333333,2.270833333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","edward_snow","edward","snow",0.041,"m","f",TRUE,FALSE,9.833333333,1.354166667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","edward_speedster","edward","speedster",0.0914,"m","m",TRUE,TRUE,9.833333333,3.416666667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","edward_streblick","edward","streblick",0.0853,"m","m",TRUE,TRUE,9.833333333,6.333333333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","edward_tequila","edward","tequila",0.104,"m","m",TRUE,TRUE,9.833333333,15,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","edward_thecount","edward","thecount",0.1439,"m","m",TRUE,TRUE,9.833333333,6.416666667,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2010-2014","edward_vampirella","edward","vampirella",0,"m","f",TRUE,TRUE,9.833333333,6.416666667,NA,54000,0,NA,0,0,NA,NA,0,54000,0,0
"2010-2014","edward_veronica","edward","veronica",0,"m","f",TRUE,TRUE,9.833333333,8.229166667,NA,54000,0,NA,0,0,NA,NA,0,54000,0,0
"2010-2014","edward_whimsey","edward","whimsey",0,"m","m",TRUE,TRUE,9.833333333,2.854166667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","edward_zaria","edward","zaria",0.0056,"m","f",TRUE,TRUE,9.833333333,2.354166667,NA,21600,0,NA,0,0,NA,NA,0,21600,0,0
"2010-2014","flapper_bat2","flapper","bat2",0.0314,"m","f",TRUE,TRUE,3.416666667,14.33333333,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2010-2014","flapper_bat3","flapper","bat3",0.1016,"m","f",TRUE,TRUE,3.416666667,12.35416667,NA,25200,0,NA,0,0,NA,NA,0,25200,0,0
"2010-2014","flapper_bat4","flapper","bat4",0,"m","f",TRUE,TRUE,3.416666667,7.5,NA,25200,0,NA,0,0,NA,NA,0,25200,0,0
"2010-2014","flapper_bella","flapper","bella",0.2882,"m","f",TRUE,TRUE,3.416666667,9.916666667,NA,54000,0,NA,0,0,NA,NA,0,54000,0,0
"2010-2014","flapper_cerce","flapper","cerce",0.1143,"m","f",TRUE,TRUE,3.416666667,13.64583333,NA,54000,0,NA,0,0,NA,NA,0,54000,0,0
"2010-2014","flapper_cerceson","flapper","cerceson",0.2229,"m","m",TRUE,TRUE,3.416666667,2.375,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","flapper_countess","flapper","countess",0.5,"m","f",TRUE,TRUE,3.416666667,17.20833333,NA,61200,1002,NA,58.9411764705882,0.627001627687437,NA,NA,1002,61200,58.9411764705882,0.627001627687437
"2010-2014","flapper_gremlin","flapper","gremlin",0.2711,"m","m",TRUE,FALSE,3.416666667,1.020833333,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2010-2014","flapper_lily","flapper","lily",0.2164,"m","f",TRUE,TRUE,3.416666667,3.041666667,NA,50400,0,NA,0,0,NA,NA,0,50400,0,0
"2010-2014","flapper_lucy","flapper","lucy",0.078,"m","f",TRUE,TRUE,3.416666667,8.229166667,NA,50400,0,NA,0,0,NA,NA,0,50400,0,0
"2010-2014","flapper_marce","flapper","marce",0.474,"m","f",TRUE,FALSE,3.416666667,1.479166667,NA,32400,0,NA,0,0,NA,NA,0,32400,0,0
"2010-2014","flapper_mina","flapper","mina",0.1918,"m","f",TRUE,TRUE,3.416666667,9.270833333,NA,46800,0,NA,0,0,NA,NA,0,46800,0,0
"2010-2014","flapper_mya","flapper","mya",0.1182,"m","f",TRUE,TRUE,3.416666667,18.75,NA,46800,0,NA,0,0,NA,NA,0,46800,0,0
"2010-2014","flapper_pixus","flapper","pixus",0.127,"m","m",TRUE,TRUE,3.416666667,2.270833333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","flapper_snow","flapper","snow",0.25,"m","f",TRUE,FALSE,3.416666667,1.354166667,NA,28800,840,NA,105,0.655873194347953,NA,NA,840,28800,105,0.655873194347953
"2010-2014","flapper_speedster","flapper","speedster",0,"m","m",TRUE,TRUE,3.416666667,3.416666667,NA,7200,131,NA,65.5,0.54975139767385,NA,NA,131,7200,65.5,0.54975139767385
"2010-2014","flapper_vampirella","flapper","vampirella",0.0505,"m","f",TRUE,TRUE,3.416666667,6.416666667,NA,39600,0,NA,0,0,NA,NA,0,39600,0,0
"2010-2014","flapper_veronica","flapper","veronica",0,"m","f",TRUE,TRUE,3.416666667,8.229166667,NA,39600,565,NA,51.3636363636364,0.598738350383733,NA,NA,565,39600,51.3636363636364,0.598738350383733
"2010-2014","flapper_whimsey","flapper","whimsey",0.1459,"m","m",TRUE,TRUE,3.416666667,2.854166667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","flapper_zaria","flapper","zaria",0,"m","f",TRUE,TRUE,3.416666667,2.354166667,NA,46800,120,NA,9.23076923076923,0.44596910651834,NA,NA,120,46800,9.23076923076923,0.44596910651834
"2010-2014","fuschia_bat2","fuschia","bat2",0,"m","f",TRUE,TRUE,8.229166667,14.33333333,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2010-2014","fuschia_bat3","fuschia","bat3",0.0403,"m","f",TRUE,TRUE,8.229166667,12.35416667,NA,25200,0,NA,0,0,NA,NA,0,25200,0,0
"2010-2014","fuschia_bat4","fuschia","bat4",0,"m","f",TRUE,TRUE,8.229166667,7.5,NA,25200,0,NA,0,0,NA,NA,0,25200,0,0
"2010-2014","fuschia_bella","fuschia","bella",0.1693,"m","f",TRUE,TRUE,8.229166667,9.916666667,NA,90000,14,NA,0.56,0.237390732652847,NA,NA,14,90000,0.56,0.237390732652847
"2010-2014","fuschia_cerce","fuschia","cerce",0.2488,"m","f",TRUE,TRUE,8.229166667,13.64583333,NA,68400,0,NA,0,0,NA,NA,0,68400,0,0
"2010-2014","fuschia_cerceson","fuschia","cerceson",0.0195,"m","m",TRUE,TRUE,8.229166667,2.375,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","fuschia_countess","fuschia","countess",0,"m","f",TRUE,TRUE,8.229166667,17.20833333,NA,61200,0,NA,0,0,NA,NA,0,61200,0,0
"2010-2014","fuschia_flapper","fuschia","flapper",0.1071,"m","m",TRUE,TRUE,8.229166667,3.416666667,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2010-2014","fuschia_gelfling","fuschia","gelfling",0.1733,"m","m",TRUE,TRUE,8.229166667,13.70833333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","fuschia_gremlin","fuschia","gremlin",0.3323,"m","m",TRUE,FALSE,8.229166667,1.020833333,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2010-2014","fuschia_helsing","fuschia","helsing",0.4466,"m","m",TRUE,TRUE,8.229166667,16.75,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","fuschia_lily","fuschia","lily",0.5313,"m","f",TRUE,TRUE,8.229166667,3.041666667,NA,50400,0,NA,0,0,NA,NA,0,50400,0,0
"2010-2014","fuschia_lucy","fuschia","lucy",0,"m","f",TRUE,TRUE,8.229166667,8.229166667,NA,79200,0,NA,0,0,NA,NA,0,79200,0,0
"2010-2014","fuschia_marce","fuschia","marce",0.021,"m","f",TRUE,FALSE,8.229166667,1.479166667,NA,32400,240,NA,26.6666666666667,0.528099605964415,NA,NA,240,32400,26.6666666666667,0.528099605964415
"2010-2014","fuschia_maribelo","fuschia","maribelo",0,"m","m",TRUE,TRUE,8.229166667,5.333333333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","fuschia_mina","fuschia","mina",0.088,"m","f",TRUE,TRUE,8.229166667,9.270833333,NA,46800,0,NA,0,0,NA,NA,0,46800,0,0
"2010-2014","fuschia_mya","fuschia","mya",0.1149,"m","f",TRUE,TRUE,8.229166667,18.75,NA,82800,0,NA,0,0,NA,NA,0,82800,0,0
"2010-2014","fuschia_parmalee","fuschia","parmalee",0,"m","m",TRUE,TRUE,8.229166667,7.166666667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","fuschia_pixus","fuschia","pixus",0.2324,"m","m",TRUE,TRUE,8.229166667,2.270833333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","fuschia_snow","fuschia","snow",0,"m","f",TRUE,FALSE,8.229166667,1.354166667,NA,28800,0,NA,0,0,NA,NA,0,28800,0,0
"2010-2014","fuschia_speedster","fuschia","speedster",0.6618,"m","m",TRUE,TRUE,8.229166667,3.416666667,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","fuschia_streblick","fuschia","streblick",0.048,"m","m",TRUE,TRUE,8.229166667,6.333333333,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","fuschia_tequila","fuschia","tequila",0,"m","m",TRUE,TRUE,8.229166667,15,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2010-2014","fuschia_thecount","fuschia","thecount",0.0018,"m","m",TRUE,TRUE,8.229166667,6.416666667,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2010-2014","fuschia_vampirella","fuschia","vampirella",0.0705,"m","f",TRUE,TRUE,8.229166667,6.416666667,NA,75600,0,NA,0,0,NA,NA,0,75600,0,0
