"dyad","dyad.sex","bat1","bat2","both_zoo","both_wild","both_adult","both_young","study_site","treatment_rank","treatment_label","kinship","kinship2","donation.rate","donation.lograte","groom.rate","groom.lograte","affiliation.rate","affiliation.lograte","dist","sim"
"ola_vampison","mixed_sex","ola","vampison",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.29218670028785,0.679880457669436
"ola_veronica","female","ola","veronica",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.88974136362468,0.719012690654406
"ola_vixen","female","ola","vixen",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.71761653848768,0.7357494450559
"ola_vlad","mixed_sex","ola","vlad",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.95563203180162,0.712605736109934
"ola_war-machine","mixed_sex","ola","war-machine",FALSE,TRUE,TRUE,FALSE,"2017_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,2.95265543234344,0.712895169165529
"ola_winona","female","ola","winona",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,4.07117795206264,0.604134351600829
"ola_zaria","female","ola","zaria",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.43425343098969,0.763302581175942
"ola_zelda","female","ola","zelda",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.44860512774203,0.664670932825562
"opal_piper","female","opal","piper",FALSE,TRUE,TRUE,FALSE,"2019_CH",4,"4. same wild roost
then caged together",NA,NA,NA,NA,7.1569264069264,0.565563490933505,7.1569264069264,0.565563490933505,2.71162908292827,0.736331642150991
"opal_queen","female","opal","queen",FALSE,TRUE,TRUE,FALSE,"2019_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,0.37308533916849,0.286551273395714,0.37308533916849,0.286551273395714,2.20318457394636,0.785770825992401
"opal_r","female","opal","r",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,4.08850933883715,0.602449114368771
"opal_rc","female","opal","rc",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.20693986443179,0.688169531334967
"opal_rina","female","opal","rina",FALSE,TRUE,TRUE,FALSE,"2019_CH",4,"4. same wild roost
then caged together",NA,NA,NA,NA,0.460698689956331,0.374172353225226,0.460698689956331,0.374172353225226,2.45651068247413,0.761138371850234
"opal_s","female","opal","s",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.3716338770485,0.672155320494848
"opal_sam1","female","opal","sam1",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.70603478361205,0.736875610248733
"opal_sam5","mixed_sex","opal","sam5",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.42046957538991,0.764642870153407
"opal_sam6","mixed_sex","opal","sam6",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.8066978741724,0.727087519410221
"opal_sam7","mixed_sex","opal","sam7",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.36989758581768,0.769560295448635
"opal_sc","female","opal","sc",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.12811006136032,0.695834637472187
"opal_scc","female","opal","scc",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.93630727853492,0.714484800614644
"opal_scs","female","opal","scs",FALSE,TRUE,TRUE,FALSE,"2019_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,2.92386852423355,0.715694297127636
"opal_sd","female","opal","sd",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.98420966489954,0.709826957243172
"opal_shania","female","opal","shania",FALSE,TRUE,TRUE,FALSE,"2019_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,0,0,0,0,2.12130573438471,0.79373240868294
"opal_sheldon","mixed_sex","opal","sheldon",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.69479397420223,0.737968623218922
"opal_six","female","opal","six",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.73248748896694,0.637067306474999
"opal_snow","female","opal","snow",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.48790965192263,0.660849112425427
"opal_son-of-ola","mixed_sex","opal","son-of-ola",FALSE,TRUE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.33872040575993,0.675355699551263
"opal_sonofzaria","mixed_sex","opal","sonofzaria",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.95661046956412,0.712510596594091
"opal_speedster","mixed_sex","opal","speedster",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.08187624612836,0.797566380108025
"opal_spiderman","mixed_sex","opal","spiderman",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.16547938948733,0.692200988075519
"opal_ss","female","opal","ss",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.17461805428113,0.788548524231815
"opal_sss","female","opal","sss",FALSE,TRUE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.19577818550644,0.786490994650364
"opal_streblick","mixed_sex","opal","streblick",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,4.25199342824938,0.586552551796425
"opal_thecount","mixed_sex","opal","thecount",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.31074462968109,0.678075956161836
"opal_tiffany","female","opal","tiffany",FALSE,TRUE,TRUE,FALSE,"2019_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,2.43303571428572,0.489371014316868,2.43303571428572,0.489371014316868,2.60761705998162,0.746445370263569
"opal_vampirella","female","opal","vampirella",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.29668698648838,0.679442867189301
"opal_vampison","mixed_sex","opal","vampison",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.2374795626466,0.685199968820611
"opal_veronica","female","opal","veronica",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.74894930422998,0.732702767712693
"opal_vixen","female","opal","vixen",FALSE,TRUE,TRUE,FALSE,"2019_CH",4,"4. same wild roost
then caged together",NA,NA,NA,NA,0.386986301369863,0.360081964184057,0.386986301369863,0.360081964184057,2.28657663804156,0.777662103182172
"opal_vlad","mixed_sex","opal","vlad",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.77464908947661,0.632967674987544
"opal_war-machine","mixed_sex","opal","war-machine",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.74861526834886,0.635499103385515
"opal_winona","female","opal","winona",FALSE,TRUE,TRUE,FALSE,"2019_CH",4,"4. same wild roost
then caged together",NA,NA,NA,NA,4.02302631578948,0.525056564756018,4.02302631578948,0.525056564756018,3.30342969143495,0.678787232555525
"opal_zaria","female","opal","zaria",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.29355138782453,0.77698390540311
"opal_zelda","female","opal","zelda",FALSE,TRUE,TRUE,FALSE,"2019_CH",4,"4. same wild roost
then caged together",NA,NA,NA,NA,3.91130820399113,0.522474248199176,3.91130820399113,0.522474248199176,1.85614624809404,0.819515494857413
"piper_queen","female","piper","queen",FALSE,TRUE,TRUE,FALSE,"2019_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,0.0075757575757576,0.072584636499253,0.0075757575757576,0.072584636499253,2.97602252553141,0.710623043111356
"piper_r","female","piper","r",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.13758675455615,0.694913160361429
"piper_rc","female","piper","rc",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.54660226321936,0.75237821386968
"piper_rina","female","piper","rina",FALSE,TRUE,TRUE,FALSE,"2019_CH",4,"4. same wild roost
then caged together",NA,NA,NA,NA,13.9427645788337,0.61230422227066,13.9427645788337,0.61230422227066,2.10520397448812,0.795298081737983
"piper_s","female","piper","s",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.94841245433563,0.713307739989007
"piper_sam1","female","piper","sam1",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.73007241946955,0.734538283210525
"piper_sam5","mixed_sex","piper","sam5",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.39015064305414,0.767590966244807
"piper_sam6","mixed_sex","piper","sam6",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.58118320471823,0.749015696438633
"piper_sam7","mixed_sex","piper","sam7",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.67182476756643,0.740202060318739
"piper_sc","female","piper","sc",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.78812050621203,0.728893911049146
"piper_scc","female","piper","scc",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.81592195877532,0.726190604985153
"piper_scs","female","piper","scs",FALSE,TRUE,TRUE,FALSE,"2019_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,2.88611106680147,0.719365686721569
"piper_sd","female","piper","sd",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.81075813152803,0.726692715638516
"piper_shania","female","piper","shania",FALSE,TRUE,TRUE,FALSE,"2019_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,0,0,0,0,2.93992760901035,0.714132773636715
"piper_sheldon","mixed_sex","piper","sheldon",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.53949659786439,0.753069141374244
"piper_six","female","piper","six",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.07619622515765,0.700882538760522
"piper_snow","female","piper","snow",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.80000037621751,0.727738758290413
"piper_son-of-ola","mixed_sex","piper","son-of-ola",FALSE,TRUE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.08854831287954,0.699681469371592
"piper_sonofzaria","mixed_sex","piper","sonofzaria",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.2392502692682,0.685027792135352
"piper_speedster","mixed_sex","piper","speedster",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.40618493779282,0.76603185324162
"piper_spiderman","mixed_sex","piper","spiderman",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.79576457510873,0.728150631259898
"piper_ss","female","piper","ss",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.14596448695367,0.694098541961862
"piper_sss","female","piper","sss",FALSE,TRUE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.47537313033859,0.759304260140507
"piper_streblick","mixed_sex","piper","streblick",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.95277729194077,0.615647175319647
"piper_thecount","mixed_sex","piper","thecount",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.0940565563057,0.699145869016826
"piper_tiffany","female","piper","tiffany",FALSE,TRUE,TRUE,FALSE,"2019_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,10.0760233918129,0.592465253191612,10.0760233918129,0.592465253191612,2.78064381517387,0.729620915660723
"piper_vampirella","female","piper","vampirella",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.85076614395081,0.722802490753878
"piper_vampison","mixed_sex","piper","vampison",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.7523763904295,0.635133386374691
"piper_veronica","female","piper","veronica",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.68885588495627,0.738546020124015
"piper_vixen","female","piper","vixen",FALSE,TRUE,TRUE,FALSE,"2019_CH",4,"4. same wild roost
then caged together",NA,NA,NA,NA,3.79464285714286,0.519753398272906,3.79464285714286,0.519753398272906,2.31467049924243,0.774930364429587
"piper_vlad","mixed_sex","piper","vlad",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.40500317190838,0.668910618911702
"piper_war-machine","mixed_sex","piper","war-machine",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.31318829073197,0.677838343982324
"piper_winona","female","piper","winona",FALSE,TRUE,TRUE,FALSE,"2019_CH",4,"4. same wild roost
then caged together",NA,NA,NA,NA,31.2472885032538,0.668574796483683,31.2472885032538,0.668574796483683,3.07190738799677,0.701299568751242
"piper_zaria","female","piper","zaria",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.25810712774785,0.780430368604301
"piper_zelda","female","piper","zelda",FALSE,TRUE,TRUE,FALSE,"2019_CH",4,"4. same wild roost
then caged together",NA,NA,NA,NA,8.02967032967033,0.573324467550677,8.02967032967033,0.573324467550677,2.44516450047971,0.762241630844305
"queen_r","female","queen","r",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,4.06939207876754,0.604308003034947
"queen_rc","female","queen","rc",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.50471706550774,0.659214824326226
"queen_rina","female","queen","rina",FALSE,TRUE,TRUE,FALSE,"2019_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,0.097194388777555,0.267363028004336,0.097194388777555,0.267363028004336,2.72865904670386,0.734675714129268
"queen_s","female","queen","s",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.19598972965371,0.689234280224607
"queen_sam1","female","queen","sam1",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.4353116941191,0.665963535060727
"queen_sam5","mixed_sex","queen","sam5",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.02850627007816,0.705519726132816
"queen_sam6","mixed_sex","queen","sam6",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.04478757787395,0.703936594532268
"queen_sam7","mixed_sex","queen","sam7",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.41309521961016,0.765359924078991
"queen_sc","female","queen","sc",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.01297870570993,0.707029566628385
"queen_scc","female","queen","scc",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.06048540164938,0.702410198668346
"queen_scs","female","queen","scs",FALSE,TRUE,TRUE,FALSE,"2019_different sites",3,"3. different wild roost
then caged together",0,"0",NA,NA,NA,NA,NA,NA,2.98769402611063,0.709488151392303
"queen_sd","female","queen","sd",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.41916382426842,0.667533691669938
"queen_shania","female","queen","shania",FALSE,TRUE,TRUE,FALSE,"2019_LB",4,"4. same wild roost
then caged together",NA,NA,NA,NA,0,0,0,0,2.88483226688772,0.71949003229501
"queen_sheldon","mixed_sex","queen","sheldon",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.77709901147897,0.729965598705693
"queen_six","female","queen","six",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.78921457181942,0.631551383639002
"queen_snow","female","queen","snow",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.54083256227146,0.655703092657414
"queen_son-of-ola","mixed_sex","queen","son-of-ola",FALSE,TRUE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.41027248872222,0.668398250859582
"queen_sonofzaria","mixed_sex","queen","sonofzaria",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.76568035374052,0.731075904961696
"queen_speedster","mixed_sex","queen","speedster",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.39894592312857,0.766735747118914
"queen_spiderman","mixed_sex","queen","spiderman",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.14397186998799,0.694292296353446
"queen_ss","female","queen","ss",FALSE,TRUE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.81539113839376,0.726242219912578
"queen_sss","female","queen","sss",FALSE,TRUE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.4928096161766,0.757608803480704
"queen_streblick","mixed_sex","queen","streblick",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,4.13217714505429,0.598203025245214
"queen_thecount","mixed_sex","queen","thecount",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.37383000242115,0.67194177773036
"queen_tiffany","female","queen","tiffany",FALSE,TRUE,TRUE,FALSE,"2019_LB",4,"4. same wild roost
then caged together",NA,NA,NA,NA,8.25881057268722,0.575017772814967,8.25881057268722,0.575017772814967,1.5809283900855,0.846276618319576
"queen_vampirella","female","queen","vampirella",FALSE,FALSE,TRUE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,3.19328112405083,0.689497654590912
"queen_vampison","mixed_sex","queen","vampison",FALSE,FALSE,FALSE,FALSE,"different years_different sites",1,"1. never met",0,"0",NA,NA,NA,NA,NA,NA,2.83820435339247,0.724023950838155
